id,name,date,price
238,2022-12-03,4.46
238,2022-12-05,4.64
238,2022-12-06,4.61
239,2022-12-01,1.29
239,2022-12-02,1.29
239,2022-12-03,1.29
239,2022-12-05,1.28
239,2022-12-06,1.3
240,2022-12-01,3.23
240,2022-12-02,3.23
240,2022-12-03,3.22
240,2022-12-05,3.23
240,2022-12-06,3.23
241,2022-12-01,5.55
241,2022-12-02,5.55
241,2022-12-03,5.55
241,2022-12-05,5.55
241,2022-12-06,5.55
242,2022-12-01,0.42
242,2022-12-02,0.41
242,2022-12-03,0.44
242,2022-12-05,0.43
242,2022-12-06,0.44
243,2022-12-01,1.99
243,2022-12-02,2
243,2022-12-03,1.99
243,2022-12-05,2
243,2022-12-06,1.99
244,2022-12-01,8.3
244,2022-12-02,8.3
244,2022-12-03,8.85
244,2022-12-05,8.3
244,2022-12-06,8.3
245,2022-12-01,0.77
245,2022-12-02,0.8
245,2022-12-03,0.81
245,2022-12-05,0.79
245,2022-12-06,0.79
248,2022-12-01,0.93
248,2022-12-02,0.94
248,2022-12-03,0.93
248,2022-12-05,0.95
248,2022-12-06,0.96
249,2022-12-01,1.36
249,2022-12-02,1.36
249,2022-12-03,1.35
249,2022-12-05,1.34
249,2022-12-06,1.33
250,2022-12-01,3.13
250,2022-12-02,3.16
250,2022-12-03,3.12
250,2022-12-05,3.1
250,2022-12-06,3.06
251,2022-12-01,5.21
251,2022-12-02,5.18
251,2022-12-03,5.21
251,2022-12-05,5.23
251,2022-12-06,5.2
252,2022-12-01,4.38
252,2022-12-02,4.38
252,2022-12-03,4.39
252,2022-12-05,4.41
252,2022-12-06,4.38
253,2022-12-01,1.83
253,2022-12-02,1.84
253,2022-12-03,1.81
253,2022-12-05,1.84
253,2022-12-06,1.85
255,2022-12-01,1.26
255,2022-12-02,1.25
255,2022-12-03,1.28
255,2022-12-05,1.29
255,2022-12-06,1.27
256,2022-12-01,2.42
256,2022-12-02,2.77
256,2022-12-03,2.42
256,2022-12-05,2.77
256,2022-12-06,2.42
257,2022-11-30,2.29
257,2022-12-01,2.29
257,2022-12-02,2.29
257,2022-12-03,2.29
257,2022-12-05,2.29
258,2022-12-01,17.13
258,2022-12-02,17.02
258,2022-12-03,16.87
258,2022-12-05,17.26
258,2022-12-06,17.41
259,2022-12-01,1.64
259,2022-12-02,1.66
259,2022-12-03,1.66
259,2022-12-05,1.66
259,2022-12-06,1.66
260,2022-12-01,2.18
260,2022-12-02,2.21
260,2022-12-03,2.27
260,2022-12-05,2.21
260,2022-12-06,2.2
261,2022-12-01,11.86
261,2022-12-02,11.86
261,2022-12-03,11.87
261,2022-12-05,11.87
261,2022-12-06,11.87
262,2022-12-01,4.09
262,2022-12-02,4.09
262,2022-12-03,4.08
262,2022-12-05,4.08
262,2022-12-06,4.09
263,2022-12-01,20.21
263,2022-12-02,20.17
263,2022-12-03,20.24
263,2022-12-05,20.16
263,2022-12-06,20.1
264,2022-12-01,1.06
264,2022-12-02,1.12
264,2022-12-03,1.13
264,2022-12-05,1.13
264,2022-12-06,1.13
265,2022-12-01,2.23
265,2022-12-02,2.21
265,2022-12-03,2.23
265,2022-12-05,2.21
265,2022-12-06,2.21
266,2022-12-01,3.08
266,2022-12-02,3.08
266,2022-12-03,3.08
266,2022-12-05,3.08
266,2022-12-06,3.08
267,2022-12-01,2.17
267,2022-12-02,2.34
267,2022-12-03,2.41
267,2022-12-05,2.57
267,2022-12-06,2.66
268,2022-12-01,5.92
268,2022-12-02,6.06
268,2022-12-03,5.62
268,2022-12-05,4.71
268,2022-12-06,4.67
269,2022-12-01,11.41
269,2022-12-02,11.4
269,2022-12-03,11.16
269,2022-12-05,11.4
269,2022-12-06,11.38
270,2022-12-01,2.47
270,2022-12-02,2.47
270,2022-12-03,2.47
270,2022-12-05,2.47
270,2022-12-06,2.47
271,2022-12-01,3.63
271,2022-12-02,3.64
271,2022-12-03,3.6
271,2022-12-05,3.55
271,2022-12-06,3.67
272,2022-12-01,2.57
272,2022-12-02,2.48
272,2022-12-03,2.62
272,2022-12-05,2.57
272,2022-12-06,2.46
273,2022-12-01,0.89
273,2022-12-02,0.91
273,2022-12-03,0.89
273,2022-12-05,0.91
273,2022-12-06,0.91
274,2022-12-01,1
274,2022-12-02,1.01
274,2022-12-03,1
274,2022-12-05,1.01
274,2022-12-06,1.01
275,2022-12-01,1.67
275,2022-12-02,1.65
275,2022-12-03,1.67
275,2022-12-05,1.66
275,2022-12-06,1.67
276,2022-12-01,2.8
276,2022-12-02,2.83
276,2022-12-03,2.79
276,2022-12-05,3.04
276,2022-12-06,3.3
277,2022-12-01,7.12
277,2022-12-02,7.12
277,2022-12-03,7.12
277,2022-12-05,7.12
277,2022-12-06,7.12
278,2022-12-01,3.58
278,2022-12-02,3.58
278,2022-12-03,3.52
278,2022-12-05,3.6
278,2022-12-06,3.61
279,2022-12-01,2.13
279,2022-12-02,2.15
279,2022-12-03,2.13
279,2022-12-05,2.15
279,2022-12-06,2.15
280,2022-12-01,0.99
280,2022-12-02,1
280,2022-12-03,1
280,2022-12-05,1
280,2022-12-06,0.98
281,2022-12-01,2.69
281,2022-12-02,2.82
281,2022-12-03,2.09
281,2022-12-05,1.72
281,2022-12-06,2.87
282,2022-12-01,2.58
282,2022-12-02,2.52
282,2022-12-03,2.53
282,2022-12-05,2.54
282,2022-12-06,2.55
283,2022-12-01,3.28
283,2022-12-02,3.42
283,2022-12-03,3.42
283,2022-12-05,3.41
283,2022-12-06,3.42
284,2022-12-01,3.5
284,2022-12-02,3.54
284,2022-12-03,3.48
284,2022-12-05,3.51
284,2022-12-06,3.54
286,2022-12-01,4.27
286,2022-12-02,4.46
286,2022-12-03,4.43
286,2022-12-05,4.47
286,2022-12-06,4.36
287,2022-12-01,0.77
287,2022-12-02,0.73
287,2022-12-03,0.63
287,2022-12-05,0.63
287,2022-12-06,0.73
288,2022-12-01,0.24
288,2022-12-02,0.25
288,2022-12-03,0.25
288,2022-12-05,0.24
288,2022-12-06,0.24
289,2022-12-01,11.19
289,2022-12-02,11.3
289,2022-12-03,11.37
289,2022-12-05,11.25
289,2022-12-06,11.23
290,2022-12-01,10
290,2022-12-02,10
290,2022-12-03,10
290,2022-12-05,10.66
290,2022-12-06,10.66
291,2022-12-01,3.25
291,2022-12-02,3.3
291,2022-12-03,3.3
291,2022-12-05,3.3
291,2022-12-06,3.25
292,2022-11-30,6.14
292,2022-12-01,6.14
292,2022-12-02,6.14
292,2022-12-05,6.14
292,2022-12-06,6.14
293,2022-12-01,2.1
293,2022-12-02,2.27
293,2022-12-03,2.04
293,2022-12-05,2.12
293,2022-12-06,2.29
294,2022-12-01,5.6
294,2022-12-02,7.34
294,2022-12-03,7.88
294,2022-12-05,7.9
294,2022-12-06,7.94
295,2022-12-01,0.82
295,2022-12-02,0.84
295,2022-12-03,0.83
295,2022-12-05,0.83
295,2022-12-06,0.83
296,2022-12-01,5.73
296,2022-12-02,5.82
296,2022-12-03,5.82
296,2022-12-05,5.86
296,2022-12-06,5.88
297,2022-12-01,5.02
297,2022-12-02,5.09
297,2022-12-03,4.91
297,2022-12-05,5
297,2022-12-06,5.07
298,2022-12-01,3.29
298,2022-12-02,3.28
298,2022-12-03,3.24
298,2022-12-05,3.28
298,2022-12-06,3.28
299,2022-12-01,1.15
299,2022-12-02,1.17
299,2022-12-03,1.2
299,2022-12-05,1.27
299,2022-12-06,1.22
300,2022-12-01,0.9
300,2022-12-02,0.88
300,2022-12-03,0.86
300,2022-12-05,0.94
300,2022-12-06,0.95
301,2022-12-01,0.32
301,2022-12-02,0.31
301,2022-12-03,0.32
301,2022-12-05,0.31
301,2022-12-06,0.32
302,2022-12-01,4.23
302,2022-12-02,4.31
302,2022-12-03,4.28
302,2022-12-05,4.26
302,2022-12-06,4.3
303,2022-12-01,0.87
303,2022-12-02,0.87
303,2022-12-03,0.88
303,2022-12-05,0.93
303,2022-12-06,0.9
304,2022-12-01,6.36
304,2022-12-02,5.57
304,2022-12-03,5.57
304,2022-12-05,5.98
304,2022-12-06,5.98
305,2022-12-01,0.96
305,2022-12-02,0.96
305,2022-12-03,0.95
305,2022-12-05,0.96
305,2022-12-06,0.95
306,2022-12-01,4.95
306,2022-12-02,6.25
306,2022-12-03,4.9
306,2022-12-05,6.29
306,2022-12-06,6.62
307,2022-11-30,3.21
307,2022-12-01,3.19
307,2022-12-02,3.21
307,2022-12-03,3.19
307,2022-12-05,3.19
308,2022-12-01,4.16
308,2022-12-02,4.33
308,2022-12-03,4.4
308,2022-12-05,4.34
308,2022-12-06,4.36
309,2022-12-01,3.34
309,2022-12-02,3.35
309,2022-12-03,3.29
309,2022-12-05,3.35
309,2022-12-06,3.35
311,2022-12-01,2.02
311,2022-12-02,2.03
311,2022-12-03,2.02
311,2022-12-05,2.06
311,2022-12-06,2.09
312,2022-12-01,5.03
312,2022-12-02,5.1
312,2022-12-03,4.71
312,2022-12-05,4.88
312,2022-12-06,4.7
313,2022-12-01,2.94
313,2022-12-02,2.92
313,2022-12-03,2.93
313,2022-12-05,2.93
313,2022-12-06,2.94
314,2022-12-01,3.04
314,2022-12-02,3.05
314,2022-12-03,3.05
314,2022-12-05,3.06
314,2022-12-06,3.06
315,2022-12-01,1.99
315,2022-12-02,2.01
315,2022-12-03,1.98
315,2022-12-05,2
315,2022-12-06,2
316,2022-12-01,8.76
316,2022-12-02,7.89
316,2022-12-03,7.41
316,2022-12-05,7.9
316,2022-12-06,7.88
317,2022-12-01,3.29
317,2022-12-02,3.25
317,2022-12-03,3.18
317,2022-12-05,3.29
317,2022-12-06,3.4
318,2022-12-01,2.6
318,2022-12-02,2.62
318,2022-12-03,2.53
318,2022-12-05,2.57
318,2022-12-06,2.39
319,2022-12-01,2.16
319,2022-12-02,2.18
319,2022-12-03,2.14
319,2022-12-05,2.23
319,2022-12-06,2.24
323,2022-12-01,7.67
323,2022-12-02,7.69
323,2022-12-03,8.45
323,2022-12-05,7.66
323,2022-12-06,7.66
324,2022-12-01,4.88
324,2022-12-02,4.87
324,2022-12-03,4.89
324,2022-12-05,4.88
324,2022-12-06,4.88
325,2022-12-01,2.92
325,2022-12-02,2.93
325,2022-12-03,2.93
325,2022-12-05,2.94
325,2022-12-06,2.93
326,2022-12-01,8.41
326,2022-12-02,9.66
326,2022-12-03,5.37
326,2022-12-05,5.32
326,2022-12-06,9.36
327,2022-12-01,3.38
327,2022-12-02,3.39
327,2022-12-03,3.42
327,2022-12-05,3.53
327,2022-12-06,3.53
328,2022-12-01,5.18
328,2022-12-02,5.2
328,2022-12-03,5.22
328,2022-12-05,5.31
328,2022-12-06,5.3
329,2022-12-01,5.49
329,2022-12-02,5.52
329,2022-12-03,5.54
329,2022-12-05,5.45
329,2022-12-06,5.53
330,2022-12-01,2.69
330,2022-12-02,2.73
330,2022-12-03,2.82
330,2022-12-05,2.67
330,2022-12-06,2.66
331,2022-12-01,3.36
331,2022-12-02,3.36
331,2022-12-03,3.41
331,2022-12-05,3.37
331,2022-12-06,3.38
332,2022-11-30,6.63
332,2022-12-01,6.63
332,2022-12-02,6.63
332,2022-12-03,6.63
332,2022-12-05,6.63
333,2022-12-01,7.7
333,2022-12-02,7.74
333,2022-12-03,7.78
333,2022-12-05,7.78
333,2022-12-06,7.9
334,2022-12-01,0.73
334,2022-12-02,0.75
334,2022-12-03,0.74
334,2022-12-05,0.79
334,2022-12-06,0.79
335,2022-12-01,3.99
335,2022-12-02,4.03
335,2022-12-03,4.09
335,2022-12-05,3.99
335,2022-12-06,4.06
336,2022-12-01,3.96
336,2022-12-02,4.23
336,2022-12-03,4.34
336,2022-12-05,4.23
336,2022-12-06,4.11
337,2022-12-01,5.66
337,2022-12-02,6.38
337,2022-12-03,6.66
337,2022-12-05,6.15
337,2022-12-06,6.5
338,2022-12-01,10.99
338,2022-12-02,11.01
338,2022-12-03,11.04
338,2022-12-05,10.82
338,2022-12-06,10.89
339,2022-12-01,9.68
339,2022-12-02,9.63
339,2022-12-03,9.72
339,2022-12-05,9.65
339,2022-12-06,9.54
340,2022-12-01,4.47
340,2022-12-02,4.5
340,2022-12-03,4.67
340,2022-12-05,4.54
340,2022-12-06,4.4
341,2022-12-01,10.68
341,2022-12-02,10.58
341,2022-12-03,10.66
341,2022-12-05,10.71
341,2022-12-06,10.7
342,2022-12-01,9.26
342,2022-12-02,8.79
342,2022-12-03,7.86
342,2022-12-05,8.32
342,2022-12-06,8.79
343,2022-12-01,8.38
343,2022-12-02,8.38
343,2022-12-03,8.38
343,2022-12-05,8.38
343,2022-12-06,8.38
344,2022-12-01,4.58
344,2022-12-02,4.61
344,2022-12-03,4.71
344,2022-12-05,4.62
344,2022-12-06,4.61
345,2022-12-01,3.78
345,2022-12-02,3.72
345,2022-12-03,3.82
345,2022-12-05,3.75
345,2022-12-06,3.62
346,2022-12-01,2.26
346,2022-12-02,2.21
346,2022-12-03,2.2
346,2022-12-05,2.22
346,2022-12-06,2.22
347,2022-12-01,0.81
347,2022-12-02,0.82
347,2022-12-03,0.82
347,2022-12-05,0.84
347,2022-12-06,0.84
348,2022-12-01,3.76
348,2022-12-02,3.67
348,2022-12-03,3.76
348,2022-12-05,3.65
348,2022-12-06,3.68
349,2022-12-01,5.48
349,2022-12-02,5.47
349,2022-12-03,5.5
349,2022-12-05,5.49
349,2022-12-06,5.49
350,2022-12-01,8.34
350,2022-12-02,8.34
350,2022-12-03,9.27
350,2022-12-05,9.21
350,2022-12-06,8.81
351,2022-12-01,1.37
351,2022-12-02,1.38
351,2022-12-03,1.38
351,2022-12-05,1.39
351,2022-12-06,1.38
353,2022-12-01,0.83
353,2022-12-02,0.83
353,2022-12-03,0.82
353,2022-12-05,0.83
353,2022-12-06,0.82
354,2022-12-01,5.33
354,2022-12-02,5.2
354,2022-12-03,5.28
354,2022-12-05,5.22
354,2022-12-06,5.2
355,2022-12-01,2.87
355,2022-12-02,2.57
355,2022-12-03,2.58
355,2022-12-05,2.66
355,2022-12-06,2.56
356,2022-12-01,2.39
356,2022-12-02,2.41
356,2022-12-03,2.41
356,2022-12-05,2.47
356,2022-12-06,2.51
357,2022-12-01,1.32
357,2022-12-02,1.34
357,2022-12-03,1.35
357,2022-12-05,1.34
357,2022-12-06,1.35
358,2022-12-01,1.4
358,2022-12-02,1.4
358,2022-12-03,1.4
358,2022-12-05,1.4
358,2022-12-06,1.4
359,2022-12-01,0.31
359,2022-12-02,0.31
359,2022-12-03,0.31
359,2022-12-05,0.32
359,2022-12-06,0.3
360,2022-12-01,1.41
360,2022-12-02,1.41
360,2022-12-03,1.41
360,2022-12-05,1.45
360,2022-12-06,1.46
361,2022-12-01,4
361,2022-12-02,4.13
361,2022-12-03,4.2
361,2022-12-05,4.21
361,2022-12-06,4.2
362,2022-12-01,2.46
362,2022-12-02,2.45
362,2022-12-03,2.43
362,2022-12-05,2.45
362,2022-12-06,2.46
363,2022-12-01,6.29
363,2022-12-02,6.43
363,2022-12-03,6.38
363,2022-12-05,6.43
363,2022-12-06,6.54
364,2022-12-01,0.28
364,2022-12-02,0.28
364,2022-12-03,0.28
364,2022-12-05,0.28
364,2022-12-06,0.28
365,2022-12-01,1.48
365,2022-12-02,1.47
365,2022-12-03,1.49
365,2022-12-05,1.48
365,2022-12-06,1.48
366,2022-12-01,3.37
366,2022-12-02,3.66
366,2022-12-03,3.39
366,2022-12-05,3.49
366,2022-12-06,3.63
367,2022-12-01,2.09
367,2022-12-02,2.06
367,2022-12-03,2.08
367,2022-12-05,2.09
367,2022-12-06,2.05
368,2022-12-01,1.96
368,2022-12-02,1.94
368,2022-12-03,2
368,2022-12-05,1.98
368,2022-12-06,1.96
369,2022-12-01,11.44
369,2022-12-02,11.44
369,2022-12-03,11.42
369,2022-12-05,11.84
369,2022-12-06,11.63
370,2022-12-01,1.22
370,2022-12-02,1.23
370,2022-12-03,1.23
370,2022-12-05,1.24
370,2022-12-06,1.22
371,2022-12-01,1.32
371,2022-12-02,1.28
371,2022-12-03,1.3
371,2022-12-05,1.3
371,2022-12-06,1.31
372,2022-12-01,6.99
372,2022-12-02,7.13
372,2022-12-03,7.24
372,2022-12-05,7.32
372,2022-12-06,7.25
373,2022-12-01,2.99
373,2022-12-02,2.96
373,2022-12-03,3
373,2022-12-05,3
373,2022-12-06,2.99
374,2022-12-01,2.55
374,2022-12-02,2.59
374,2022-12-03,2.72
374,2022-12-05,2.62
374,2022-12-06,2.6
375,2022-12-01,1.02
375,2022-12-02,1.02
375,2022-12-03,1.02
375,2022-12-05,1.01
375,2022-12-06,1.02
376,2022-12-01,1.6
376,2022-12-02,1.6
376,2022-12-03,1.64
376,2022-12-05,1.61
376,2022-12-06,1.7
377,2022-12-01,1.63
377,2022-12-02,1.62
377,2022-12-03,1.67
377,2022-12-05,1.65
377,2022-12-06,1.63
378,2022-12-01,0.9
378,2022-12-02,0.9
378,2022-12-03,0.9
378,2022-12-05,0.89
378,2022-12-06,0.99
379,2022-12-01,0.51
379,2022-12-02,0.51
379,2022-12-03,0.51
379,2022-12-05,0.51
379,2022-12-06,0.51
380,2022-12-01,3.31
380,2022-12-02,3.3
380,2022-12-03,3.22
380,2022-12-05,3.32
380,2022-12-06,3.3
381,2022-12-01,25.41
381,2022-12-02,26
381,2022-12-03,26.17
381,2022-12-05,26.66
381,2022-12-06,26
382,2022-12-01,12.51
382,2022-12-02,12.53
382,2022-12-03,12.51
382,2022-12-05,12.52
382,2022-12-06,12.5
383,2022-12-01,0.95
383,2022-12-02,0.96
383,2022-12-03,0.96
383,2022-12-05,0.96
383,2022-12-06,0.96
384,2022-12-01,2.09
384,2022-12-02,2.04
384,2022-12-03,2.06
384,2022-12-05,2.07
384,2022-12-06,2.07
385,2022-12-01,1.44
385,2022-12-02,1.44
385,2022-12-03,1.44
385,2022-12-05,1.44
385,2022-12-06,1.44
386,2022-12-01,2.64
386,2022-12-02,2.6
386,2022-12-03,2.59
386,2022-12-05,2.65
386,2022-12-06,2.66
387,2022-12-01,1.24
387,2022-12-02,1.22
387,2022-12-03,1.23
387,2022-12-05,1.22
387,2022-12-06,1.23
388,2022-12-01,10.01
388,2022-12-02,9.92
388,2022-12-03,10.16
388,2022-12-05,10.12
388,2022-12-06,10.18
389,2022-12-01,0.93
389,2022-12-02,0.93
389,2022-12-03,0.94
389,2022-12-05,0.93
389,2022-12-06,0.94
390,2022-12-01,5.02
390,2022-12-02,5.02
390,2022-12-03,5.02
390,2022-12-05,5.01
390,2022-12-06,5.01
391,2022-12-01,4.05
391,2022-12-02,3.86
391,2022-12-03,4.15
391,2022-12-05,4.15
391,2022-12-06,4.44
392,2022-12-01,1.75
392,2022-12-02,1.77
392,2022-12-03,1.77
392,2022-12-05,1.77
392,2022-12-06,1.77
393,2022-12-01,1.35
393,2022-12-02,1.36
393,2022-12-03,1.4
393,2022-12-05,1.41
393,2022-12-06,1.47
394,2022-12-01,8.51
394,2022-12-02,8.71
394,2022-12-03,8.7
394,2022-12-05,8.76
394,2022-12-06,8.78
395,2022-12-01,5.8
395,2022-12-02,5.43
395,2022-12-03,5.54
395,2022-12-05,5.77
395,2022-12-06,5.47
396,2022-12-01,1.43
396,2022-12-02,1.42
396,2022-12-03,1.46
396,2022-12-05,1.43
396,2022-12-06,1.43
397,2022-12-01,1.65
397,2022-12-02,1.97
397,2022-12-03,1.65
397,2022-12-05,1.97
397,2022-12-06,1.65
398,2022-12-01,1.94
398,2022-12-02,1.95
398,2022-12-03,1.99
398,2022-12-05,1.89
398,2022-12-06,1.91
399,2022-12-01,5.88
399,2022-12-02,6.4
399,2022-12-03,5.82
399,2022-12-05,7.05
399,2022-12-06,6.5
400,2022-12-01,5.42
400,2022-12-02,5.47
400,2022-12-03,5.54
400,2022-12-05,5.47
400,2022-12-06,5.48
401,2022-12-01,0.91
401,2022-12-02,0.91
401,2022-12-03,0.91
401,2022-12-05,0.91
401,2022-12-06,0.9
402,2022-12-01,0.91
402,2022-12-02,0.91
402,2022-12-03,0.91
402,2022-12-05,0.91
402,2022-12-06,0.91
403,2022-12-01,2.69
403,2022-12-02,2.78
403,2022-12-03,2.78
403,2022-12-05,2.69
403,2022-12-06,2.7
404,2022-12-01,4.93
404,2022-12-02,4.59
404,2022-12-03,4.71
404,2022-12-05,5.43
404,2022-12-06,5.44
405,2022-12-01,1.66
405,2022-12-02,1.66
405,2022-12-03,1.62
405,2022-12-05,1.66
405,2022-12-06,1.66
407,2022-12-01,3.85
407,2022-12-02,3.85
407,2022-12-03,3.84
407,2022-12-05,3.83
407,2022-12-06,3.85
409,2022-11-30,3.21
409,2022-12-01,3.2
409,2022-12-02,3.19
409,2022-12-03,3.2
409,2022-12-05,3.21
410,2022-12-01,1.61
410,2022-12-02,1.54
410,2022-12-03,1.63
410,2022-12-05,1.62
410,2022-12-06,1.63
411,2022-11-30,1.59
411,2022-12-01,1.59
411,2022-12-02,1.59
411,2022-12-03,1.59
411,2022-12-05,1.59
412,2022-12-01,1.41
412,2022-12-02,1.35
412,2022-12-03,1.38
412,2022-12-05,1.53
412,2022-12-06,1.59
413,2022-12-01,0.57
413,2022-12-02,0.59
413,2022-12-03,0.59
413,2022-12-05,0.59
413,2022-12-06,0.59
414,2022-12-01,0.72
414,2022-12-02,0.71
414,2022-12-03,0.75
414,2022-12-05,0.74
414,2022-12-06,0.78
415,2022-12-01,1.75
415,2022-12-02,1.76
415,2022-12-03,1.75
415,2022-12-05,1.76
415,2022-12-06,1.75
416,2022-12-01,0.63
416,2022-12-02,0.62
416,2022-12-03,0.62
416,2022-12-05,0.63
416,2022-12-06,0.63
417,2022-12-01,3.43
417,2022-12-02,3.45
417,2022-12-03,3.43
417,2022-12-05,3.44
417,2022-12-06,3.41
418,2022-12-01,2.43
418,2022-12-02,2.43
418,2022-12-03,2.5
418,2022-12-05,2.43
418,2022-12-06,2.44
419,2022-12-01,1.37
419,2022-12-02,1.36
419,2022-12-03,1.36
419,2022-12-05,1.36
419,2022-12-06,1.37
420,2022-12-01,11.25
420,2022-12-02,11.21
420,2022-12-03,11.15
420,2022-12-05,11.24
420,2022-12-06,11.21
421,2022-12-01,1.02
421,2022-12-02,1.05
421,2022-12-03,1.06
421,2022-12-05,1.04
421,2022-12-06,1.05
422,2022-12-01,1.14
422,2022-12-02,1.18
422,2022-12-03,1.25
422,2022-12-05,1.18
422,2022-12-06,1.18
424,2022-12-01,1.42
424,2022-12-02,1.45
424,2022-12-03,1.45
424,2022-12-05,1.43
424,2022-12-06,1.44
426,2022-12-01,2.4
426,2022-12-02,2.56
426,2022-12-03,2.53
426,2022-12-05,2.56
426,2022-12-06,2.48
427,2022-12-01,4.38
427,2022-12-02,4.39
427,2022-12-03,4.29
427,2022-12-05,4.45
427,2022-12-06,4.44
428,2022-12-01,3.61
428,2022-12-02,3.49
428,2022-12-03,3.59
428,2022-12-05,3.52
428,2022-12-06,3.49
429,2022-12-01,0.84
429,2022-12-02,0.81
429,2022-12-03,0.81
429,2022-12-05,0.85
429,2022-12-06,0.86
430,2022-12-01,1.8
430,2022-12-02,1.74
430,2022-12-03,1.73
430,2022-12-05,1.78
430,2022-12-06,1.91
431,2022-12-01,1.14
431,2022-12-02,1.14
431,2022-12-03,1.14
431,2022-12-05,1.13
431,2022-12-06,1.14
432,2022-12-01,1.48
432,2022-12-02,1.38
432,2022-12-03,1.38
432,2022-12-05,1.38
432,2022-12-06,1.38
434,2022-12-01,18.89
434,2022-12-02,18.94
434,2022-12-03,18.85
434,2022-12-05,18.88
434,2022-12-06,18.88
435,2022-12-01,4.49
435,2022-12-02,4.59
435,2022-12-03,4.71
435,2022-12-05,4.54
435,2022-12-06,4.5
436,2022-12-01,12.18
436,2022-12-02,12.2
436,2022-12-03,12.34
436,2022-12-05,12.2
436,2022-12-06,12.21
437,2022-12-01,4.05
437,2022-12-02,4.09
437,2022-12-03,4.22
437,2022-12-05,3.96
437,2022-12-06,3.95
438,2022-12-01,2.65
438,2022-12-02,2.62
438,2022-12-03,2.64
438,2022-12-05,2.69
438,2022-12-06,2.62
439,2022-12-01,1.45
439,2022-12-02,1.45
439,2022-12-03,1.46
439,2022-12-05,1.44
439,2022-12-06,1.41
440,2022-12-01,1.43
440,2022-12-02,1.42
440,2022-12-03,1.42
440,2022-12-05,1.42
440,2022-12-06,1.4
441,2022-11-30,3.21
441,2022-12-01,3.21
441,2022-12-02,3.21
441,2022-12-03,3.21
441,2022-12-05,3.21
442,2022-12-01,3.02
442,2022-12-02,2.94
442,2022-12-03,2.98
442,2022-12-05,2.9
442,2022-12-06,2.91
443,2022-12-01,9.32
443,2022-12-02,7.57
443,2022-12-03,9.45
443,2022-12-05,9.16
443,2022-12-06,9.02
445,2022-12-01,1.59
445,2022-12-02,1.59
445,2022-12-03,1.6
445,2022-12-05,1.6
445,2022-12-06,1.6
447,2022-11-26,3.7
447,2022-11-28,6.8
447,2022-12-01,6.47
447,2022-12-03,3.7
447,2022-12-06,3.7
448,2022-12-01,10.59
448,2022-12-02,10.2
448,2022-12-03,10.55
448,2022-12-05,10.42
448,2022-12-06,10.62
449,2022-12-01,1.97
449,2022-12-02,1.94
449,2022-12-03,2.24
449,2022-12-05,1.97
449,2022-12-06,2.25
450,2022-12-01,3.66
450,2022-12-02,3.66
450,2022-12-03,3.79
450,2022-12-05,3.59
450,2022-12-06,3.61
452,2022-12-01,1.05
452,2022-12-02,1.08
452,2022-12-03,1.08
452,2022-12-05,1.08
452,2022-12-06,1.08
453,2022-12-01,2.76
453,2022-12-02,2.83
453,2022-12-03,2.77
453,2022-12-05,2.77
453,2022-12-06,2.72
454,2022-12-01,2.51
454,2022-12-02,2.58
454,2022-12-03,2.57
454,2022-12-05,2.58
454,2022-12-06,2.57
455,2022-12-01,4.02
455,2022-12-02,3.72
455,2022-12-03,3.89
455,2022-12-05,3.78
455,2022-12-06,4.03
456,2022-12-01,3.03
456,2022-12-02,3.03
456,2022-12-03,3.03
456,2022-12-05,3.03
456,2022-12-06,3.03
457,2022-12-01,1.84
457,2022-12-02,1.85
457,2022-12-03,1.82
457,2022-12-05,1.87
457,2022-12-06,1.88
458,2022-12-01,5.29
458,2022-12-02,5.18
458,2022-12-03,5.14
458,2022-12-05,5.19
458,2022-12-06,5.2
459,2022-12-01,6
459,2022-12-02,6.11
459,2022-12-03,6.16
459,2022-12-05,6.22
459,2022-12-06,6.34
460,2022-12-01,2.39
460,2022-12-02,2.47
460,2022-12-03,2.57
460,2022-12-05,2.48
460,2022-12-06,2.48
462,2022-12-01,5.73
462,2022-12-02,5.54
462,2022-12-03,5.47
462,2022-12-05,5.53
462,2022-12-06,5.52
464,2022-11-30,2.66
464,2022-12-01,2.66
464,2022-12-02,2.66
464,2022-12-03,2.66
464,2022-12-05,2.66
465,2022-12-01,1.78
465,2022-12-02,1.78
465,2022-12-03,1.78
465,2022-12-05,1.78
465,2022-12-06,1.7
466,2022-12-01,0.96
466,2022-12-02,0.97
466,2022-12-03,0.93
466,2022-12-05,0.96
466,2022-12-06,0.97
467,2022-12-01,1.81
467,2022-12-02,1.81
467,2022-12-03,1.81
467,2022-12-05,1.81
467,2022-12-06,1.81
468,2022-12-01,1.43
468,2022-12-02,1.43
468,2022-12-03,1.43
468,2022-12-05,1.6
468,2022-12-06,1.6
469,2022-12-01,7.42
469,2022-12-02,7.18
469,2022-12-03,7.31
469,2022-12-05,7.16
469,2022-12-06,7.5
470,2022-12-01,2.66
470,2022-12-02,2.72
470,2022-12-03,2.84
470,2022-12-05,2.81
470,2022-12-06,2.93
471,2022-12-01,2.92
471,2022-12-02,2.86
471,2022-12-03,2.85
471,2022-12-05,2.85
471,2022-12-06,3.24
472,2022-12-01,2.04
472,2022-12-02,2.04
472,2022-12-03,2.04
472,2022-12-05,2.04
472,2022-12-06,2.04
473,2022-12-01,2.94
